Name,Review,Rating,Price,Category,Protect_factor,Mask_func,Mask_img,Purchase_link,Mask_review
3M 쓰리엠 8210 N95마스크 방역,15,4.9,1230,먼지차단마스크,KF94/N95,미세먼지필터@김서림방지@일회용@컵형,https://shop-phinf.pstatic.net/20201023_168/1603456992400NS0Yl_PNG/4592820216619832_77186260.png?type=m510,https://smartstore.naver.com/dmlife/products/5179084579,밴드랑 마스크 크기가 조금작은거 빼고는 좋아요 재구매배송도 빠르고 상품도 안전하게 잘 받았습니다 재구매배송도 빠르고 상품 안전하게 잘 받았습니다 한달사용기차단력 최고네요 병원갈때 사용합니다 재구매빠른배송 좋아요 잘 쓰겠습니다 제발 빨리 코로나 끝나길 빠르게 잘 받았어요 빠른 배송 잘 받았습니다 배송 정말 너무너무 빨라요  상하지 않게 안전하게 포장되어 왔어요  감사합니다 빠른배송 감사합니다 빠른배송 감사합니다 좋습니다 빠른배송 너무 좋아용운동할때 쓰려고 샀는데 밀착 잘되서 너무 좋네요 배송 빠르게 잘 왔어요  빠른배송  합리적인 가격 빠르게 잘 받았습니다
에어포레스트 KF94 미세먼지 황사방역 마스크,5,4.8,390,먼지차단마스크,KF94/N95,미세먼지필터@김서림방지@저자극@방한@일회용@접이식,https://shop-phinf.pstatic.net/20200713_261/1594619538600DEw3g_JPEG/31982927115202465_1877521345.jpg?type=m510,https://smartstore.naver.com/thehywell/products/5012725704,사이즈도 크고 두툼하고 부드럽고 숨쉬기도 편하고 좋아요 겨울에 얼굴이 많이 따뜻할것 같네용 부드럽고 편해요 계속 재구매 한달사용기몇달째 요고만 써요 너무 좋아요 마스크에서 냄새안나서 좋아요 배송도 빨리왔습니다 재구매매우 좋아요  만족합니다 예전에 공적 마스크 써보고크기도 재질도 괜찮아서 검색해서 주문했어요사이즈도 넉넉하고 귀 끈도 더 잘 늘어나는끈이라 아푸지 않아 좋았어요
국제약품 KF94 / KF80 소형/대형마스크 60매,15,4.9,19500,먼지차단마스크,KF94/N95,미세먼지필터@김서림방지@저자극@일회용@접이식,https://shop-phinf.pstatic.net/20210627_89/16247815009728vkGM_JPEG/25917335803872523_1643879520.jpg?type=m510,https://smartstore.naver.com/hairbodyshop/products/5006626124,한달사용기kf80 제품 구하기 어려웠는데 다행히 구해서 잘 사용 하고 있어요 너무 좋아요 감사합니다 한달사용기재구매언제나 잘 사용하고 있습니다 여러 마스크 써보다가 이걸로 정착 한달사용기잘 쓰고 있습니다편해요 한달사용기재구매가성비 진짜 좋네요 너무 좋은데 판매처가 몇없어요더 만들어주세요 재구매배송빠르고 마스크 정말 좋아요성인남자에게도 많이 넉넉한 사이즈라  300개째 구매합니다 사용하던 제품이며 만족합니다 6살 남자아이  이것만쓰네요 코로나 시작된이후로 계속 사용햐그 있는  마스크에요 120개사놓고 다시 한번 120개 삽니다 재구매두번에 나숴서 240개 샀어요 편하고 좋습니다 배송도 빠르네요 초등 1학년 얼굴이 작아서 여기소형이 잘 맞아요 지금까지 써본 KF80 마스크 중에 가장 좋아서 구매했습니다 배송도 빨리 오고 좋은데 전 마스크 박스에 담아서 오는 줄 알았는데 누스킨 암웨이 봉투에 와서 좀 당황스러웠네요 한달사용기믿고쓰는국제약품마스크
"미마 KF80 귀편한 마스크 초소형(XS), 소형(S) 50매",34,4.6,46600,먼지차단마스크,KF80,미세먼지필터@김서림방지@저자극@방한@자외선차단@일회용@접이식,https://shop-phinf.pstatic.net/20210202_54/16122468995054Y2y1_JPEG/13382795227865010_1306708142.jpg?type=m510,https://smartstore.naver.com/nhok813/products/5402481835,아이 얼굴이 작아서 초소형으로 주문했어요미마마스크 광고도 많이 하고 해수 믿고 구매했는데세상에 귀걸이 부분이 너무 얇아서 제대로 쓰지도 못하고 벌써 3개나 버렸어요이걸 마스크라규 만들고 판답니까너무 실망이고 진짜 맘같아선 반품 시키고 싶어요100장에 4만8천원대도 아니고 50장에 그 가격으로 비싸게 팔면서 어떻게 물건을 이따위로 만들어 팝니까정말 비 양심적이네요미마마스크 소형이든 대형이든 절대 구입 안할꺼예요진짜 화딱지가 나서어이가 없어요귀걸이 부분을 저렇게 얇게 만들다니그러고선도 저렇게 비싸게 팔다니에잇 한달사용기재구매귀가 아주 편해요귀가 편함 한달사용기귀가안아파서좋아요 귀도 안아프고 아주좋아요 아이 얼굴에 딱 맞아 좋아요배송도 빨랐어요 배송빠르고 품질 좋아영 재구매귀가 편하고 좋아요 아이가 좋아해요 약간 큰데 아이는 괜찮다네요 20개월 아기 초소형이 생각보다 작네요 ㅜㅜ귀도 안아프고 새부리형이라 편안해요 재구매매번 미마로 사요 딸아이에게 잘 맞아요 얼굴이 작아서요 현재 초6입니다 좋아요  6세 남아에겐 좀 커서 끝에 끈 묶었어요 완전만족합니다ㅎㅎ애기들껀대좋네요 재구매빠른 배송 여름이라 주문했어요 우리 딸에게 잘 맞아요 배송 매우 빠름요박스 포장이 없이 낱개로 묶여 왔지만 개별 포장된거니 괜찮은듯요 배송도 빠르고 편해요 아기마스크는 미마만 씁니다 어른용 좋아서아이용으로 구매했습니다 언제나 쓰는 미마 배송도 굿입니다 좋아요 마음에 듬다음에도 80으로 더우니깐 재구매택배 파업 때문에 배송이 늦었지만 상품은 마음에 드네요 한달사용기귀가 편해서 잘쓰고 다닙니다30개월 아기 초소형 잘맞아요 한달사용기미마마스크만 사용중입니다 제일편해요 한달사용기변함없이 좋아서 정기구매중입니다강추에요핏이 예술 배송도 빠르골 상품도 마음에 드네요 웰킵스 초소형 쓰는 얼굴 작은 초2 아들 쓰려고 초소형 샀었는데 진짜 초소형이더군요 그래 맞아 웰킵스가 초소형 치고 크긴 했어 판매자분께서 흔쾌히 교환 허락해 주셔서 왕복택배비 내고 교환받았네요 미마는 귀가 편해요 배송빠르고 아이에게 딱 맞아 좋아요 포장보고살짝 진짜 미마마스크가 맞나하는 의심이들더라구요제가산건 박스에 넣어서 왔던데 물건 좋아요배송도 빠르고요 아기가 큰편이라 초소형이 작은감이 있고 소형은 좀 큰데 그래도 초소형이 코가 안보여서 더 좋네요 잘쓸게요 한달사용기끈이 쉽게끊어지지만 착용시 편해요 기존 성인용 대형이 너무 컸는데 요거 물건입니다소형 딱 좋아요재구매하러 또 올께요 착용감 좋고 디자인 굿 늘 쓰던거라 만족합니다 늘 쓰던거라 만족합니다
다존 입체 황사마스크 KF94 대형 화이트 1매 국내생산 마스크 새부리형 마스크,110,4.8,370,먼지차단마스크,KF94/N95,미세먼지필터@저자극@일회용@접이식,https://shop-phinf.pstatic.net/20200721_186/1595318390242XbL1x_JPEG/32679128863028509_1271118115.jpg?type=m510,https://smartstore.naver.com/hoon0701/products/5223206964,빠릉배송 감사합니당 새부리마스크 중 젤 조아요 재구매쓰던제품  조금 작긴한데 편해요 마스크 착용감이 좋습니다 한달사용기재구매몇번구매 했는데 좋아요 포항에 계시는 88세 고모님께서 수녀님이신데 수녀원에서 나눠주는 제품은 숨쉬기가  또 사용하기가 불편하다고 하시며 제가 드린 새부리형이 넘 편하다고 하셔서 선물로 보내드렸네요 받으시고 소녀처럼 너무 좋아하시네요 다존 덕분에 저도 효도하고 기분이 좋습니다 헐 너무 좋아요새부리형이라 숨쉬는것도 편한데 kf94라 믿음도 가구요무엇보다 오래 쓰면 귀 뒤가 너무 아파서 폭풍검색하다 이 마스크 알게 된 건데 진짜 좋네요 끈이 일반 끈보다 탄력이 있어서 오래써도 안 아플것 같아요 한달사용기재구매부모님도 새부리형이 편하다고 하시네요 새부리형을 다른제품도 여러가지 사용해봤는데 다존이 우리가족들에게 가장 인기가 있어서 재주문합니다 타사제품은 안써서 저혼자 사용중이네요넘편하고 좋아요 한달사용기다른 브랜드  마스크보다 착용감이 편합니다 한달사용기숨쉬기 편하고 착용감이   좋아요 한달사용기습기가 조금 차는거 외엔 잘썼어요 재구매최애 마스크입니다모양도 예쁘고 숨쉬기편해요 재구매세번째 구매에요새부리형 마스크중에 젤 조아요 마스크가 얇은 편이라 숨쉬기 좋아요 한달사용기세정력도좋고 순하고 자극없어요 신랑이 숨쉬기도 편하고 사이즈도 적당해서 이게 젤 편하대요 끈도 납작해서 오래 착용해도 귀가 덜 아픈것 같아요 하지만 안경 김서림은 어쩔수가 없나봐요 남편이 이제품 써본뒤 입주위가 편하다고 해서 구매 해봤어요싸고빠르게 배송되어서 좋네요 사이즈도 좋고 맘에들어요 지인한테 샘플로 받아서 먼저 하나 사용해 보고 구매한 제품이라 믿고 구매했습니다 티비에서 유명 배우들이 광고하는 제품들 보다 더 편안하고 착용감 또한 너무 좋다면서 가족들이 아주 좋아합니다 이젠 이 제품만 사용할 것 같아요 저에겐 사이즈가 조금 큰편이에요턱부분이 좀 남네요ㅜㅜ 그래도 새부리형이라 숨쉬기 편하고 여분으로 휴대하기 좋은 사이지 예여 항상 쓰는 거에요 가렵지 않아서 좋아요 빠른 배성이 아주 좋습니다 한달사용기안 답답하고 좋아요 내 얼굴 사이즈에  딱입니다 한달사용기늘 사용해요  좋아요 재구매가볍고 편안합니다 만족하며 잘 착용중입니다 재구매항상 이마스크만 사용합니다아주좋아요 잘 받았습니다아직 미착용이지만 괜찮겠죠  또 구매 할께요 배송빠르고 좋아요성인남자가 하루종일 착용했을때 그래두 다른 마스크에 비해서 귀가 덜 아프고 편합니다 배송빠르고 좋아요성인남자가 하루종일 착용했을때 그래두 다른 마스크에 비해서 귀가 덜 아프고 편합니다 잘 받았습니다 재구매저번에 20개 구매하고 이번에 50개 구매했습니다 94인데도 운동할 때 써도 편합니다 다른 마스크는 말할때마다 마스크가 움직여서 불편햇는데 이건 안 움직여서 좋아요 착용감이편하고 좋습니다 숨  쉬기도 편하고  귀도 안 아파요 재구매항상 쓰는거라 고민없이 50장 샀습니다 한달사용기다른마스크랑 다르게 저는 폭감싸는 느낌이좋아서 계속 꾸준히 사용하고있습니다 생각보다는 아주 큰사이즈는 아니네요 재구매매번 구매하는 제품이에요 잘 쓰고 잇어 요 여자가쓰기사이즈 딱좋은데 남자가쓰긴작더라구요ㅋㅋ 편하고 너무좋아용 하나 써본게 좋아서 샀아요 재구매아이들이항상이마스크만좋아해요 재구매제가 쓰던건데 엄마도 써보시고 편하다고해서 주문해드렸네요계속 주문할 듯 착용감 편하고 답답하지 않아요 재구매빠른배송 감사합니다앙 한달사용기좀 크기는 하지만좋아요 공간이 넓어 편하다고 하네요 부리형 마스크중 제일 편하고 착용모습도 예뻐보이는 마스크입니다 다른kf94마스크100개정도있는데도 다존부리형 구매했어요 새부리형이라 무척  편해요 재구매가족들이 편안해하는 새부리형 마스크네요다써서 재주문했어요 얼굴이 좀 작은 동생한테 딱 맞네요 귀가 안아파요 밀착도 잘 되구요 품질 대비 가격이 저렴한 편이라 생각해요 얼굴 작은 성인 여자한테사이즈 너무 큽니다안내된 사이즈와 달라요크린조이도 큰데 이게 더 커요사이즈 작다는 후기보고 그래도 혹시 몰라 5장만 샀는데50장 샀으면 진짜 후회했을뻔 했어요품질은 괜찮은거 같은데저한테 커서 또 실패네요애들이 이걸 어떻게 쓴다는건지신기할뿐입니다 이것저것 써보다가 결국엔 다시 이제품을 씁니다역시 저는 좋더라구요마스크줄도 국수줄이 아니여서 귀에 착용했을때 편하구요 마스크걸이할때도 더 잘 움직여서 좋구요감사합니다 마스크 진짜 편해요 한달사용기여태까지  사용한 마스크중  가장 마음에 듭니다 어제 늦게 시켰음에도 다음날 바로 도착했고요 그전에 남편이 한번 써 보더니 이것만 찾아요  제일 편하다고 크기도딱이고편해요 코로나때문에 배송이 밀려서 그런지 좀 늦게 배송이 오긴 했지만 제품 자체는 만족합니다 숨 쉬기도 편하고 94중 최고인것 같습니다 코부분 들뜨지않고 밀착력이 좋아요아이들이 귀도 아프지않고 편안하게 하루종일 착용해도 불편해하지않아요 늘 애용하는 제품입니다 재구매두번째 구매합니다 신랑이 편하닥 이 제품것만 사용합니다  감사합니다 늘 쓰는 제품 제일 좋아요 다른지역으로 배송되서 받는데 좀 오래걸렸어요ㅠ 우연히 사용해보고 좋아서 찾아서 또 구매합니다 초등아이가 쓰려고 샀는데 크네요어른이 쓰기에 좋네요성인 남성도 맞아요 가격도 좋구요 크게 흠잡을게 없기는 합니다그런데 제가 얼굴이 조금 큰 편인데요 입체 마스크를 여러가지 사용해 봤거든요 그런데 제가 지금까지 사용해봤던 입체 마스크중에 사이즈가 제일 작습니다 혹시 얼굴 크신분들은 감안하고 구매하세요 좋아요미국으로 부치렵니다 밀착력도좋고 숨쉬기편합니다 이것만써요가격도착하네요 배송에 차질이 있었지만 상품 좋아요 늘 쓰던 거라 싸게 주문했어요 약국에서 사서 써보고 좋아서 주문해요가격도 저렴하고 얼굴에 밀착되어서 좋아요 아직안써봤어요배송빠르네요 한달사용기좋아요이것만쓰고있어요 배송은 쫌걸렸지만 착용감 너무좋아요ㅠㅠ완전편하고성인여자가 쓰기에 적당한크기에용 엄마가 이 마스크가 잘 맞네요다음에 또  금방 배송오고 중형사용할 아이가 그냥 쓰는데 많이 크지 않아요 얼굴에밀착력좋고  가벼워서좋아요 부리형을 괜찮은듯 하여재구매합니다 다존 최고입니다 귀도 안아파요 ㅎㅎ 배송 빠르고 50개 맞춰서 잘왔습니다전에 썻을땨 좋았어서 또 구매하는 브랜드에요 만족합니다다만 사이즈가 작아서 남성분들은 불편하실수 있어요 좋아요얼굴에 딱 밀착되고 숨쉬기 편해요 새부리가 마스크가 제일 편해요ㅜㅜ 사이즈좋고 코에 딱 걸쳐져서 좋음 두번째구매입니다여기서만 구매해요빠른배송감사합니다 사이즈도적당하고좋아요 편하긴한데 겉에 kf94 라고 마스크에 찍혀 있으면 더 좋겠네요 사용전이지만 입과 코가 편할거같네요 얼굴에 잘 밀착되고 좋아요얼굴 작으신분은 좀 헐렁거릴듯 하기도 하네요 공적마스크로 구매해서 사용했는데 좋아서 구매해요 가격 많이 저렴해졌네요 엄청 빠른 배송 고맙 사이즈 좋고 편하고 질감도 괜찮아요 94이지만 숨싀기 편해요 근래 써본  마스크중 최고입니다   까다로운 애들이랑  남편이   좋다고합니다 시중에 나와있는 마스크 중 가격대비 품질이 좋고 착용감 괜찮아요 가격대가 좀 있는제품이지만 제일 편해서 이것만 쓰게되네요 써 보고 좋아서 구매 빠르고 착용감 편함 빠른배송 입ㄴ다 제품 좋아요 귀가 아프지만 밀착감이 좋아요 귀가 아프지만 밀착감이 좋아요 쓰는 마크중에 제일 편해요 감사합니다 좋습니다늘 이제품만 다른곳보다 싸게 잘산것같아요 숨쉬기편하고 얇고 좋아요 사용해볼께요 사용해볼께요 마스크 중에 제일 맘에 들어요 배송빠르고 ㅈㅎ아용 좋아요 좋아요 좋아요 좋아요
숨쉬기편한 여름마스크 레이 귀편한마스크 대형 KF80 50매,11,4.6,12500,먼지차단마스크,KF80,미세먼지필터@김서림방지@저자극@일회용@접이식,https://shop-phinf.pstatic.net/20210602_138/1622618640330lUYbK_JPEG/23754423836682879_569653420.jpg?type=m510,https://smartstore.naver.com/if-tech/products/5624435048,재구매귀편한 마스크말그대로 편합니다 귀가 너무 편해용 그 텐션이 아주 짱짱합니다 한달사용기좋은것같아요많이 파세요 한달사용기귀가 너무 편해서 좋아요 아직쓰고나가진안했는데엄청 귀가 편할것같아 기대되요94로도 나오면좋겠어요 완전 편하네요사이즈도 넓은게 재구매하루종일 하고있어도 귀가안아파요 귀는 편해서 좋네요 마스크가 깔끔햐요특유의 냄새가 있긴한데 기분나쁜 냄새는 아니고 새옷 냄새같아요 배송도 좋고  귀도 편한데  냄새가 나요 빠른배송좋았습니다
패션마스크 빨아쓰고 계속쓰는 연예인마스크 숯 황토첨가 저렴한마스크,23,5.0,6900,먼지차단마스크,KF99/N99,다회용@미세먼지필터@저자극@방한@김서림방지@자외선차단@방수@접이식,https://shop-phinf.pstatic.net/20211018_292/1634510573547vbjk1_JPEG/35646407361140596_168620641.jpg?type=m510,https://smartstore.naver.com/jeanastory/products/5925544557,코와이어 있는 패션마스크발아서 쓸수있는 마스크숯향으로 냄색 제거까지너무 좋아요잘 쓰겠습니다 이거 참 경제적이네요 디자인도 예쁜데 계속 빨아서 쓸수 있어서 더 마음에 듭니다 마스크가 신촉성이 좋고 코도 안전하게 잡아줄수 있어서 너무 좋아요강추 합니다 일회용 마스크만 사용하다가 마찰 때문에 피부가 따갑고 울긋불긋해져서 구매하게 됐습니다 착용 소감은 대만족입니다 보들보들한 재질이라서 피부 걱정은 안 해도 될 것 같네요 사이즈도 넉넉하게 나와서 좋습니다 가성비 짱인게 계속 빨아서 쓸수 있어서 좋고 빨아서 외형이나 손상이 없어서 좋네요 튼튼하니 최고에요 가격대비 성능 짱인듯요 진심 추천합니다 깔끔하게 보내주셨네요  많이 파세요 날씨가 점점 추워져서 보온도되고 세척도 하면서 편하게 사용하고 있어요 일체형이라 귀가 안아프고 원단도 부드럽고 편해요 와 세탁하면 금세 마르고 몇 번 빨았는데도 늘 새것같아요 굿굿 만족합니다 디자인도 너무 예쁜데 너무 편해서 더 좋은 거 같아요 국물이 튀었었는데 전혀 스며들지 않아 웃었네요 뿌듯 방수성 최고인듯 빨기도 편할거 같네요남편꺼랑 제꺼랑 같이샀어요 사이즈 잘 맞게 산듯해요 실물 컬러 진짜 예뻐요 맘에 듭니다 아주 편하고 좋네요 1 처음에 사용하면서 디자인은 예쁘네 이러고 쓰고 있는데 입냄새도 안나네요 나이스합니다 마스크를 쓰고 재채기를 해도 침냄새가 안나서 좀 신기했어요숯이 들어가서 그런가봐요너무 잘 산거 같아요 구매한지 얼마 되지 않아서 바로 왔네요 짱짱 배송도 맘에 들고 물건도 마음에 듭니다 써보니 마음에 드네요 한달 더 써보고 괜찮으면 또 구매 예정입니다 너무 편안하네요 방수도 잘되는듯요 사용해보니 느낌도 좋고 더 주문할 생각입니다 색깔도 깔끔하고 원단 느낌도 좋네요 느낌좋고 편하게 잘 쓰고 다니고 있어요 네오프랜 원단이라 느낌도 좋고 변형도 안되네요 그냥 말하자면 좋습니다 진심
국산 베니슈 식약처인증 마이원카트 일회용 덴탈마스크 소형 블랙(50매),5,4.8,8000,먼지차단마스크,KF94/N95,방한@자외선차단@저자극@김서림방지@미세먼지필터@일회용@접이식,https://shop-phinf.pstatic.net/20210416_152/1618569585638gXAVb_JPEG/19705428348621891_132644680.jpg?type=m510,https://smartstore.naver.com/maskda/products/5529080637,재구매아이 마스크는 끈이 다른곳보다 튼튼하여 너무 좋아요 그래서 여기서만 구매하게되네요배송도 빠르고 감사합니다 초스피드 배송에 질 좋은 상품 항상 주문하지요 한달사용기아이가 좋아해요 감사합니다 BEST아이가 잘쓰고 있답니다 딸아이가 쓰고 있는데 좋다고하네요
항균마스크,0,0.0,1800,먼지차단마스크,,,https://shop-phinf.pstatic.net/20200414_44/15868298665108lMIF_JPEG/24193255030588769_637679555.jpg?type=m510,https://smartstore.naver.com/maskseller4/products/4891150150,[]
국산 식약처 허가 이져넥 데일리 마스크 수술용 덴탈 마스크50매(흰색),17,4.6,5000,먼지차단마스크,KF-AD,일회용@저자극@미세먼지필터@접이식,https://shop-phinf.pstatic.net/20210331_169/1617182135569PYcQx_JPEG/18317970403283043_1267024691.jpg?type=m510,https://smartstore.naver.com/bujawa/products/5429298738,재구매쟁여 놓으려고 더 구매했습니다 좋아요 배송 빠르고 마스크 부드럽고 좋아요 한달사용기얇고 편해서 이것밖에 안씁니다 종종 잘끊어지는마스크도 있다고 하네요 저같은경우 2박스째 사용중에 끼려고 하다가 끊어진적은 있어요 마스크가 다른제품보다 뻣뻣하고 별로인거 같아요 ㅠㅠ 한달사용기써본 일화용 마스크 중에 제일 편하고 좋아요 재구매저번에 주문한 제품에는 불량이 조금있었어요 그왜는 잘 착용하고 만족합니다 사이즈도 넉넉하고 귀도편햐요 얇아서 넘좋아여 사이즈 크고 잘 안묻어서좋ㅇ여 사용해보고 마음에들어서 왕창 주문했어요 한달사용기계속해서 재구매해서 사용하고 있습니다 커서 헐렁하긴한데 편해요 크기도 좋고 숨쉬기가편해요 재구매배송 빠르고 마스크 편해서 재 구매 했어요사업 번창 하세요 식약처 허가된 수술실용 덴탈마스크에 구매욕이 생겼고 실제 써보니 안감이 피부닿는 부분이 일반덴탈보다 상대적으로 덜 간지럽고 무엇보다도 흰색이라 kf94의 흰색에 적응되어 있기에 외부활동시 사람들의 시선이 덜 갑니다덴탈에 대한 불안과 방어심리에서 귀가 안졸리고 편해요 4월 중순 출하제품중에 끈터짐이  발생하는 마스크가 있을수 있다며  여분의 마스크와 쪽지까지  써서 보내주셧네요  감사합니다
씨앤투스성진 AER 아에르 스탠다드 라이트핏 마스크 KF94 에어데이즈 새부리형마스크,61,4.8,790,먼지차단마스크,KF94/N95,미세먼지필터@김서림방지@저자극@일회용@접이식,https://shop-phinf.pstatic.net/20211025_278/1635135664115Kg6UJ_JPEG/36271559844225794_1837081402.jpg?type=m510,https://smartstore.naver.com/realparm/products/5389619459,라이트핏94는 처음인데 잘 써보려고요 잘 받았습니다 감사합니다 꼼꼼한 포장과 빠른 배송 감사드립니다 매번 사용할때마다 만족합니다 잘 사용할게요 편하고 좋아요 저렴한가격에 잘산거같아요 빠른 배송 감사합니다 저렴하게 구매했습니다 소량 구매할수있어서 좋ㅇㅏ요 good 한달사용기재구매좋아요항상주문해요 한달사용기얼굴에 착 감기듯이 착용감 좋아요 사이즈도 적당합니다 한달사용기오랫동안 사용하던 제품입니다 편하고 무엇보다 귀가 아프지않아서 좋습니다 한달사용기오랫동안 사용하던 제품입니다 편하고 무엇보다 귀가 아프지않아서 좋습니다 아에르마스크 항상 잘쓰고 있네요 여기 가격이 너무 착해요 다음에도 이용하겠습니다 한달사용기굉장히 편하고 만족합니다 항상 만족하고 잘쓰고 있습니다 가격이 착하네요 또 이용할게요 밴드 편하고 짱짱해서 끈 떨어진적은 없어요사이즈 넉넉하니 착용감도 편하고 좋아요 귀고리가 탄력있어서 당기지 않아 좋아요 사이즈넉넉하니 편안합니다 배송도 빠르고 싸게 잘구입했어요성인 남성도 m싸이즈 잘 맞아요 한달사용기편하네요     한달사용기편해요     한달사용기만족합니다 많이파세요 한달사용기맘에들어요 감사합니다 한달사용기오래 사용할때는 아에를 만한게 없는거 같네요 한달사용기오래 사용할때는 아에를 만한게 없는거 같네요 만족합니다 많이파세요 만족합니다 많이파세요 이거 외에 다른 배우들이 선전하는 것도 써봤는데 아에르만큼 숨쉬기 편한게 없네요 가격도 점점 저렴해지는 거 같아서 좋아요 가볍고 숨쉬기 편해요 한달사용기배송 빠르고 가격 좋고 제품도 좋아요 항상쓰는 마스크에요 여름엔 좀 더울까싶긴하지만 지금까지는 최고입니다 특대형이라 좋습니다 귀도 편하네요 배송 빨라요 예전엔 유색이 비쌌는데 이제 가격도 동일해져서 좋네요 항상쓰는거에요 가장만족합니다 항상쓰는거에요 가장만족합니다 항상쓰는거에요 가장만족합니다 한달사용기가격대비 가장 좋아요 생각보다 그리 사이즈가 크진않습니다 생각보다 그리 사이즈가 크진않습니다 생각보다 그리 사이즈가 크진않습니다 생각보다 그리 사이즈가 크진않습니다 늘 사용하는 제품입니다 아주 만족합니다 늘 사용하는 제품입니다 아주 만족합니다 보통 사람 얼굴엔 중형이 잘 맞아요 한달사용기사용하기 정말 편해요 Kf94 라서 안심도 되고 좋아요 얼큰이 남편이 이거만 쓰네요 항상 마스크는 여기서 750 가격도 짱 좋아요 맘에들어요  얼큰이 어른 사이즈 good 사이즈도 너무 좋고 착용감도 완전 만족해요 착용감이 너무 좋아요 M과s사이가 차이가 나네요 사이즈가 너무크게 나온듯싶네요 숨쉬기는 좋습니다 가성비 대비 좋아요 만족합니다 많이파세요 상품 굿 좋습니다 사이즈도 잘나왔고  무엇보다 다른제품들에 비해 숨쉬기가 편안해요 아에르  숨쉬기도 확실히 좋고 싸이즈M도 잘나왔고 만족합니다 가성비 대비 좋아요 만족해요 깔끔한 디자인에 편해요 좋아요 편해요 감사합니다 잘받았습니다 감사합니다
마스크 에어데이즈 KF-AD 새부리형 50매 블랙컬러 중형 소형 특대형 비말,2,5.0,3800,먼지차단마스크,KF94/N95,미세먼지필터@김서림방지@방한@저자극@자외선차단@일회용@접이식,https://shop-phinf.pstatic.net/20210830_11/16302577596737mWgO_JPEG/31393543365394902_352779856.jpg?type=m510,https://smartstore.naver.com/doksins/products/5936195823,성인 여자인데 중형사이즈 잘 맞네요무료배송이고 빠르게 잘 받았어요 배송빠르고좋네요
